"","Country","Year","LifeExpectancy","GDPPerCapita","FemaleUnemploymentRate","ElectricityPerCapita","ChildrenPerWoman","ChildMortalityRate","LaborRate","NumCode","PopulationInMillions"
"4303","Lesotho",2004,44.8,1816.368319,49.90000153,NA,3.654,122.6,72,426,2.047006
"4304","Lesotho",2005,44.1,1848.530566,48.70000076,NA,3.562,123.3,71.80000305,426,2.065752
"4305","Lesotho",2006,44,1909.841064,52.20000076,NA,3.48,122.9,71.5,426,2.085561
"4306","Lesotho",2007,44.4,1980.709731,49.79999924,NA,3.405,119.8,70.90000153,426,2.106128
"4307","Lesotho",2008,45.2,2066.685957,NA,NA,3.335,117.4,NA,426,2.127412
"4308","Lesotho",2009,46.3,2104.292308,NA,NA,3.269,113.1,NA,426,2.149201
"4309","Lesotho",2010,47.4,2199.679439,NA,NA,3.207,108.6,NA,426,2.171318
"4310","Lesotho",2011,48.3,2268.494538,NA,NA,3.148,102.3,NA,426,2.193843
"4311","Lesotho",2012,48.2,2398.887793,NA,NA,3.092,99.6,NA,426,2.21685
"4312","Lesotho",2013,48.3,2531.24062,NA,NA,3.038,98,NA,426,2.240126
"4313","Liberia",1970,39.254,2116.537182,NA,NA,6.695,281.6,NA,430,1.439677
"4314","Liberia",1971,39.867,2163.244255,NA,NA,6.736,276.5,NA,430,1.479831
"4315","Liberia",1972,40.522,2179.748677,NA,NA,6.777,271.7,NA,430,1.521565
"4316","Liberia",1973,41.217,2201.01079,NA,NA,6.815,267.2,NA,430,1.565044
"4317","Liberia",1974,41.943,2211.582069,NA,NA,6.849,262.7,NA,430,1.610474
"4318","Liberia",1975,42.686,2064.965126,NA,NA,6.88,258.2,NA,430,1.657971
"4319","Liberia",1976,43.431,2102.622333,NA,NA,6.907,254.1,NA,430,1.706539
"4320","Liberia",1977,44.156,2062.878007,NA,NA,6.93,250.3,NA,430,1.755815
"4321","Liberia",1978,44.838,2119.601831,NA,NA,6.95,246.7,NA,430,1.807164
"4322","Liberia",1979,45.458,2154.799012,NA,NA,6.964,243.4,NA,430,1.862497
"4323","Liberia",1980,45.996,1956.26478,NA,NA,6.973,240.2,69.40000153,430,1.922536
"4324","Liberia",1981,NA,1817.417802,NA,NA,6.973,237.5,69.40000153,430,1.988931
"4325","Liberia",1982,NA,1785.956354,NA,NA,6.964,235.3,69.40000153,430,2.059483
"4326","Liberia",1983,NA,1670.21325,NA,NA,6.946,234,69.40000153,430,2.126455
"4327","Liberia",1984,NA,1619.989056,NA,NA,6.917,233.7,69.40000153,430,2.179471
"4328","Liberia",1985,NA,1564.273699,NA,NA,6.875,234.4,69.5,430,2.211509
"4329","Liberia",1986,NA,1538.976584,NA,NA,6.82,236.5,69.59999847,430,2.22135
"4330","Liberia",1987,NA,1572.735744,NA,NA,6.752,239.5,69.59999847,430,2.21269
"4331","Liberia",1988,NA,1634.087742,NA,NA,6.673,242.8,69.59999847,430,2.189831
"4332","Liberia",1989,NA,1703.426144,NA,NA,6.587,245.9,69.69999695,430,2.159264
"4333","Liberia",1990,51.4,846.7671217,NA,NA,6.499,248,69.69999695,430,2.127098
"4334","Liberia",1991,53.4,738.7259941,52.20000076,NA,6.414,248.6,69.69999695,430,2.091355
"4335","Liberia",1992,51.6,488.2175203,52,NA,6.336,246.9,69.69999695,430,2.054179
"4336","Liberia",1993,52.1,331.0270432,52,NA,6.267,242.9,69.69999695,430,2.030591
"4337","Liberia",1994,51.1,257.8031184,52,NA,6.208,236.9,69.59999847,430,2.039922
"4338","Liberia",1995,52.1,240.3630688,52,NA,6.156,229.4,69.59999847,430,2.094591
"4339","Liberia",1996,51.7,256.142007,52.09999847,NA,6.109,220.2,69.59999847,430,2.203809
"4340","Liberia",1997,54.1,493.293567,52.20000076,NA,6.061,210,69.5,430,2.360511
"4341","Liberia",1998,54.5,594.2329871,52.20000076,NA,6.008,198.8,69.5,430,2.540835
"4342","Liberia",1999,55.1,684.6975546,52.20000076,NA,5.948,187.2,69.5,430,2.710963
"4343","Liberia",2000,55.9,797.5910563,52.29999924,NA,5.88,175.2,69.5,430,2.84729
"4344","Liberia",2001,56.5,794.8432984,52.40000153,NA,5.804,163,69.5,430,2.939296
"4345","Liberia",2002,56.4,808.4433267,52.40000153,NA,5.722,151,69.5,430,2.996082
"4346","Liberia",2003,56.5,550.23557,52.59999847,NA,5.635,139.2,69.59999847,430,3.037412
"4347","Liberia",2004,58.6,554.4456547,52.70000076,NA,5.547,128.1,69.59999847,430,3.092721
"4348","Liberia",2005,59.3,567.3543175,52.90000153,NA,5.456,117.7,69.69999695,430,3.182539
"4349","Liberia",2006,59.9,618.6578988,53,NA,5.366,108.1,69.80000305,430,3.313718
"4350","Liberia",2007,60.5,640.2942969,53.20000076,NA,5.277,99.6,69.90000153,430,3.477197
"4351","Liberia",2008,61,657.5573366,NA,NA,5.19,92.6,NA,430,3.65846
"4352","Liberia",2009,61.3,675.772451,NA,NA,5.106,86.7,NA,430,3.835929
"4353","Liberia",2010,61.7,696.1331569,NA,NA,5.024,81.9,NA,430,3.994122
"4354","Liberia",2011,62.2,728.9858716,NA,NA,4.945,77.8,NA,430,4.128572
"4355","Liberia",2012,62.7,769.5385748,NA,NA,4.868,74.3,NA,430,4.244684
"4356","Liberia",2013,63.1,809.774081,NA,NA,4.792,71.1,NA,430,4.34874
"4357","Libya",1970,56.052,68847.3862,NA,NA,7.867,137.2,NA,434,1.994
"4358","Libya",1971,57.046,62936.42264,NA,184.3003855,7.898,127.4,NA,434,2.079897
"4359","Libya",1972,57.995,53747.63039,NA,198.0171585,7.929,118.2,NA,434,2.169965
"4360","Libya",1973,58.902,51824.70622,NA,384.8178251,7.957,109.8,NA,434,2.264278
"4361","Libya",1974,59.77,42238.84,NA,444.997964,7.979,102.4,NA,434,2.3629
"4362","Libya",1975,60.6,43731.1185,NA,563.985052,7.992,95.6,NA,434,2.466
"4363","Libya",1976,61.393,52366.52549,NA,677.979492,7.992,89.6,NA,434,2.5723
"4364","Libya",1977,62.15,56151.43007,NA,812.4168579,7.976,84.2,NA,434,2.681887
"4365","Libya",1978,62.869,57073.97815,NA,927.9784627,7.939,79.4,NA,434,2.79778
"4366","Libya",1979,63.548,62360.65158,NA,1100.608834,7.873,75.1,NA,434,2.924086
"4367","Libya",1980,64.184,60525.78489,NA,1171.442912,7.769,71.1,51.59999847,434,3.063
"4368","Libya",1981,NA,46265.5241,NA,1132.811465,7.619,67.5,51.5,434,3.21643
"4369","Libya",1982,NA,44852.07243,NA,1098.643988,7.422,64.2,51.09999847,434,3.38139
"4370","Libya",1983,NA,41015.42622,NA,1070.226578,7.179,61.1,50.90000153,434,3.54922
"4371","Libya",1984,NA,36050.31858,NA,1048.65261,6.897,58,50.59999847,434,3.708142
"4372","Libya",1985,NA,36470.72371,NA,1034.552668,6.584,55.1,50.40000153,434,3.849801
"4373","Libya",1986,NA,31120.15483,NA,1087.004178,6.252,52.4,50.29999924,434,3.970886
"4374","Libya",1987,NA,25455.83333,NA,1482.664262,5.913,49.7,50.20000076,434,4.074021
"4375","Libya",1988,NA,24273.18795,NA,1594.024819,5.581,47.1,50.09999847,434,4.164147
"4376","Libya",1989,NA,24889.38125,NA,1557.523468,5.263,44.7,49.90000153,434,4.249018
"4377","Libya",1990,73,27400.36728,NA,1642.326385,4.966,42.4,50,434,4.334459
"4378","Libya",1991,73.3,30965.16775,15.19999981,1727.944508,4.688,40.4,50,434,4.421885
"4379","Libya",1992,73.6,29451.76866,15.60000038,1828.349122,4.426,38.5,50,434,4.50997
"4380","Libya",1993,73.9,27729.02272,16.10000038,1886.78376,4.178,36.8,50.20000076,434,4.598629
"4381","Libya",1994,74.2,27679.73085,16.70000076,1898.814541,3.945,35.2,50.29999924,434,4.687106
"4382","Libya",1995,74.4,23772.61466,17.20000076,1845.556689,3.732,33.8,50.5,434,4.775009
"4383","Libya",1996,74.2,23945.88447,17.89999962,1861.141442,3.544,32.6,50.40000153,434,4.862665
"4384","Libya",1997,74.7,23380.05758,18.5,1873.750977,3.383,31.4,50.59999847,434,4.951076
"4385","Libya",1998,74.7,22897.10276,19.10000038,2175.579529,3.248,30.3,50.59999847,434,5.041233
"4386","Libya",1999,74.6,22624.96007,19.70000076,2254.886619,3.139,29.3,50.70000076,434,5.134324
"4387","Libya",2000,74.6,23084.75461,20.29999924,2299.763243,3.052,28.4,50.90000153,434,5.231189
"4388","Libya",2001,74.7,21745.55487,20.70000076,2334.807785,2.984,27.4,51.20000076,434,5.331311
"4389","Libya",2002,74.7,21134.46458,21.10000038,2871.139162,2.929,26.5,51.5,434,5.434293
"4390","Libya",2003,74.8,23519.82334,21.60000038,3055.354136,2.882,25.5,51.70000076,434,5.541062
"4391","Libya",2004,74.9,24178.42506,21.70000076,3220.809878,2.836,24.4,52,434,5.652797
"4392","Libya",2005,75.1,26156.72587,22,3552.985548,2.79,23.1,52.20000076,434,5.769709
"4393","Libya",2006,75.2,27251.70028,22.10000038,3925.982265,2.741,21.7,52.20000076,434,5.893738
"4394","Libya",2007,75.2,28409.0299,23.20000076,3919.158895,2.69,20.2,52.70000076,434,6.023053
"4395","Libya",2008,75.3,29013.40333,NA,4536.47858,2.637,18.8,NA,434,6.14962
"4396","Libya",2009,75.5,29188.00406,NA,4517.191803,2.582,17.7,NA,434,6.262667
"4397","Libya",2010,75.6,30261.14291,NA,4705.64903,2.525,16.7,NA,434,6.355112
"4398","Libya",2011,67.7,11358.33418,NA,3926.443575,2.467,15.9,NA,434,6.422772
"4399","Libya",2012,75.3,22885.07881,NA,NA,2.41,15.2,NA,434,6.469497
"4400","Libya",2013,75.6,20432.44049,NA,NA,2.356,14.5,NA,434,6.506095
"4401","Lithuania",1970,71.08,13376.17857,NA,NA,2.308,25.4,NA,440,3.137113
"4402","Lithuania",1971,72.02,13597.47802,NA,NA,2.303,23.5,NA,440,3.170575
"4403","Lithuania",1972,71.26,13539.0526,NA,NA,2.291,22.8,NA,440,3.204064
"4404","Lithuania",1973,71.61,14538.02204,NA,NA,2.271,23.5,NA,440,3.23707
"4405","Lithuania",1974,71.54,14820.112,NA,NA,2.243,24.6,NA,440,3.268867
"4406","Lithuania",1975,71.15,14723.96787,NA,NA,2.208,25.1,NA,440,3.298964
"4407","Lithuania",1976,71.29,15274.83192,NA,NA,2.17,24.9,NA,440,3.327193
"4408","Lithuania",1977,71.04,15496.55262,NA,NA,2.133,24.4,NA,440,3.35383
"4409","Lithuania",1978,70.83,15748.9844,NA,NA,2.1,23.9,NA,440,3.379395
"4410","Lithuania",1979,70.7,15544.62796,NA,NA,2.074,23.3,NA,440,3.40463
"4411","Lithuania",1980,70.68,15438.88988,NA,NA,2.056,22.6,67.30000305,440,3.430089
"4412","Lithuania",1981,NA,15454.4196,NA,NA,2.048,21.8,67.40000153,440,3.455403
"4413","Lithuania",1982,NA,15705.28875,NA,NA,2.047,21.2,67.5,440,3.480356
"4414","Lithuania",1983,NA,16071.42939,NA,NA,2.05,20.6,67.69999695,440,3.505769
"4415","Lithuania",1984,NA,16126.41576,NA,NA,2.056,20,67.69999695,440,3.532724
"4416","Lithuania",1985,NA,16127.78086,NA,NA,2.06,19.1,67.69999695,440,3.561668
"4417","Lithuania",1986,NA,16645.23626,NA,NA,2.06,18,67.59999847,440,3.593334
"4418","Lithuania",1987,NA,16718.83926,NA,NA,2.051,16.8,67.5,440,3.626602
"4419","Lithuania",1988,NA,16939.49186,NA,NA,2.033,15.8,67.19999695,440,3.657818
"4420","Lithuania",1989,NA,17108.76636,NA,NA,2.004,15.5,66.90000153,440,3.682059
"4421","Lithuania",1990,71.5,16587.87262,NA,4023.43207,1.963,16.5,66.30000305,440,3.69589
"4422","Lithuania",1991,70.7,15611.51972,49,4022.532662,1.91,18.4,65.69999695,440,3.698095
"4423","Lithuania",1992,69.8,12292.43526,48.09999847,3166.929451,1.848,19.8,65.09999847,440,3.689943
"4424","Lithuania",1993,69,10332.54191,47.29999924,2494.424475,1.781,19.7,64.5,440,3.673606
"4425","Lithuania",1994,68.5,9343.680512,46.70000076,2498.944532,1.711,18.4,63.79999924,440,3.652438
"4426","Lithuania",1995,68.9,9845.764232,46.29999924,2538.644546,1.64,16.6,63,440,3.629104
"4427","Lithuania",1996,70,10323.29935,46.40000153,2735.441037,1.57,14.8,62.20000076,440,3.604044
"4428","Lithuania",1997,71,11057.81914,46.40000153,2727.727637,1.502,13.5,61.40000153,440,3.577128
"4429","Lithuania",1998,71.7,11875.4234,48.29999924,2825.884653,1.439,12.8,61.79999924,440,3.549816
"4430","Lithuania",1999,72,11682.20114,47.70000076,2702.428156,1.383,12.3,62.09999847,440,3.523732
"4431","Lithuania",2000,72,12151.31526,45.40000153,2516.905098,1.338,11.8,59.70000076,440,3.500028
"4432","Lithuania",2001,71.9,12959.63968,44.09999847,2687.795221,1.308,11.3,58.79999924,440,3.479622
"4433","Lithuania",2002,72,13888.5714,45.70000076,2827.558971,1.293,10.9,58,440,3.462402
"4434","Lithuania",2003,72.1,15291.05627,46.40000153,3052.800862,1.292,10.5,58.09999847,440,3.44717
"4435","Lithuania",2004,71.9,16463.25125,45.59999847,3142.399663,1.303,10.3,57.09999847,440,3.43206
"4436","Lithuania",2005,71.5,17769.66796,46.70000076,3101.364143,1.325,9.9,56.40000153,440,3.415748
"4437","Lithuania",2006,71.1,19271.27117,48.09999847,3230.623185,1.354,9.4,55.79999924,440,3.397895
"4438","Lithuania",2007,71.2,21275.13864,48.79999924,3411.819702,1.386,8.8,55.5,440,3.379043
"4439","Lithuania",2008,72,22008.84809,NA,3555.86393,1.417,8.2,NA,440,3.359799
"4440","Lithuania",2009,73.1,18846.12737,NA,3430.79831,1.445,7.4,NA,440,3.341097
"4441","Lithuania",2010,73.9,19438.92555,NA,3270.638489,1.468,6.7,NA,440,3.323611
"4442","Lithuania",2011,74.5,22322.04186,NA,3527.521366,1.487,6.1,NA,440,3.307481
"4443","Lithuania",2012,74.8,23451.36342,NA,NA,1.504,5.5,NA,440,3.292454
"4444","Lithuania",2013,75,24343.01959,NA,NA,1.519,4.9,NA,440,3.278337
"4445","Luxembourg",1970,69.58,28793.49668,NA,10649.49539,1.96,22.3,NA,442,0.339184
"4446","Luxembourg",1971,69.47,29270.31307,NA,11871.35135,1.867,21.1,NA,442,0.34256
"4447","Luxembourg",1972,70.71,30839.54084,NA,11661.85805,1.778,20,NA,442,0.346805
"4448","Luxembourg",1973,70.47,33029.45578,NA,11796.26195,1.697,18.8,NA,442,0.351409
"4449","Luxembourg",1974,70.55,34143.38761,NA,13108.01296,1.627,17.7,NA,442,0.355635
"4450","Luxembourg",1975,70.5,31577.2706,NA,10642.15072,1.57,16.8,NA,442,0.358956
"4451","Luxembourg",1976,70.45,32174.82494,NA,11487.78453,1.528,15.9,NA,442,0.361239
"4452","Luxembourg",1977,71.75,32646.18914,NA,10443.93648,1.497,15.1,NA,442,0.362669
"4453","Luxembourg",1978,71.71,33833.74658,NA,10806.42087,1.476,14.5,NA,442,0.363435
"4454","Luxembourg",1979,72.4,34718.34974,NA,10982.31805,1.463,13.9,NA,442,0.363846
"4455","Luxembourg",1980,72.57,34892.10851,NA,10784.01758,1.456,13.4,51.59999847,442,0.364158
"4456","Luxembourg",1981,NA,34640.33055,NA,11089.05469,1.452,12.9,51.79999924,442,0.364405
"4457","Luxembourg",1982,NA,34965.4211,NA,10992.40818,1.45,12.5,51.40000153,442,0.364589
"4458","Luxembourg",1983,NA,35996.55103,NA,11137.1854,1.448,12,51.09999847,442,0.364897
"4459","Luxembourg",1984,NA,38229.28737,NA,11737.76906,1.448,11.6,51,442,0.36555
"4460","Luxembourg",1985,NA,39300.25707,NA,12064.16039,1.45,11.1,51.09999847,442,0.366716
"4461","Luxembourg",1986,NA,43071.41265,NA,12159.46573,1.458,10.7,51.70000076,442,0.368467
"4462","Luxembourg",1987,NA,44573.01069,NA,12275.118,1.473,10.2,52.20000076,442,0.370806
"4463","Luxembourg",1988,NA,48259.2145,NA,13423.48373,1.496,9.7,50.79999924,442,0.373733
"4464","Luxembourg",1989,NA,52601.83292,NA,13537.5232,1.526,9.3,50.79999924,442,0.377218
"4465","Luxembourg",1990,75.1,54836.98072,NA,13667.67055,1.562,8.8,50.70000076,442,0.381225
"4466","Luxembourg",1991,75.3,59076.05248,35.09999847,14087.8553,1.6,8.3,51.90000153,442,0.385755
"4467","Luxembourg",1992,75.6,59210.13615,37.09999847,12927.90208,1.637,7.8,52.70000076,442,0.390778
"4468","Luxembourg",1993,75.9,60761.1663,35.79999924,12632.24102,1.669,7.3,52.09999847,442,0.396179
"4469","Luxembourg",1994,76.2,62347.46465,36,13665.07415,1.694,6.8,52,442,0.401804
"4470","Luxembourg",1995,76.6,62194.11906,33.59999847,14920.77088,1.711,6.4,50.20000076,442,0.407522
"4471","Luxembourg",1996,76.9,63279.2078,34.59999847,14629.73022,1.72,6,50.70000076,442,0.413377
"4472","Luxembourg",1997,77.2,67950.11067,35.90000153,15134.10418,1.721,5.7,50.90000153,442,0.419355
"4473","Luxembourg",1998,77.5,72038.33714,35.90000153,15460.32494,1.716,5.4,51.09999847,442,0.425216
"4474","Luxembourg",1999,77.9,76635.9671,38.09999847,14990.41756,1.707,5.1,51.90000153,442,0.43065
"4475","Luxembourg",2000,78.2,82543.04246,39.79999924,15668.11827,1.695,4.8,53.20000076,442,0.435491
"4476","Luxembourg",2001,78.5,82554.25336,40.09999847,15618.59464,1.68,4.6,52.70000076,442,0.439509
"4477","Luxembourg",2002,78.8,83184.63611,40.79999924,15978.03552,1.665,4.3,53.90000153,442,0.442882
"4478","Luxembourg",2003,79.1,84330.38498,40.59999847,16258.88449,1.65,4,53.40000153,442,0.44634
"4479","Luxembourg",2004,79.4,86880.75282,41.40000153,16300.11242,1.638,3.8,54.40000153,442,0.450888
"4480","Luxembourg",2005,79.8,90406.63704,43,15641.99691,1.629,3.5,55.09999847,442,0.457197
"4481","Luxembourg",2006,80.1,93422.65502,43.09999847,16454.48833,1.624,3.3,55.09999847,442,0.465586
"4482","Luxembourg",2007,80.4,97961.7575,45.90000153,16350.23844,1.623,3,55.70000076,442,0.475714
"4483","Luxembourg",2008,80.7,95551.95474,NA,15935.74133,1.626,2.8,NA,442,0.486781
"4484","Luxembourg",2009,80.9,90003.98045,NA,14423.95582,1.631,2.6,NA,442,0.497637
"4485","Luxembourg",2010,81,90908.73619,NA,16833.90768,1.64,2.4,NA,442,0.507448
"4486","Luxembourg",2011,81.1,90297.44828,NA,15530.13715,1.65,2.3,NA,442,0.515941
"4487","Luxembourg",2012,81.1,88086.42858,NA,NA,1.661,2.2,NA,442,0.523362
"4488","Luxembourg",2013,81.1,88086.22324,NA,NA,1.671,2,NA,442,0.530018
"4489","Macao, China",1970,69.198,14546.4429,NA,NA,2.166,NA,NA,446,0.250995
"4490","Macao, China",1971,69.559,15218.57926,NA,NA,1.98,NA,NA,446,0.253879
"4491","Macao, China",1972,69.914,16079.11298,NA,NA,1.821,NA,NA,446,0.25428
"4492","Macao, China",1973,70.264,17105.17296,NA,NA,1.683,NA,NA,446,0.252843
"4493","Macao, China",1974,70.61,18259.88577,NA,NA,1.568,NA,NA,446,0.250548
"4494","Macao, China",1975,70.952,19515.94244,NA,NA,1.484,NA,NA,446,0.248211
"4495","Macao, China",1976,71.289,20832.5239,NA,NA,1.44,NA,NA,446,0.245913
"4496","Macao, China",1977,71.62,22268.69653,NA,NA,1.441,NA,NA,446,0.243725
"4497","Macao, China",1978,71.944,23759.96876,NA,NA,1.485,NA,NA,446,0.242455
"4498","Macao, China",1979,72.261,24972.13523,NA,NA,1.563,NA,NA,446,0.243067
"4499","Macao, China",1980,72.571,26183.87339,NA,NA,1.665,NA,56,446,0.24623
"4500","Macao, China",1981,NA,27255.39821,NA,NA,1.777,NA,55.79999924,446,0.252251
"4501","Macao, China",1982,NA,27285.45691,NA,NA,1.882,NA,56.09999847,446,0.260913
"4502","Macao, China",1983,NA,28772.08402,NA,NA,1.966,NA,56.29999924,446,0.271665
"4503","Macao, China",1984,NA,29882.34472,NA,NA,2.021,NA,56.5,446,0.283662
"4504","Macao, China",1985,NA,28767.91625,NA,NA,2.04,NA,57,446,0.29621
"4505","Macao, China",1986,NA,29354.44638,NA,NA,2.019,NA,56.79999924,446,0.309212
"4506","Macao, China",1987,NA,32181.31278,NA,NA,1.966,NA,57.09999847,446,0.322637
"4507","Macao, China",1988,NA,33303.46595,NA,NA,1.891,NA,57.79999924,446,0.335931
"4508","Macao, China",1989,NA,33721.88984,NA,NA,1.798,NA,57.90000153,446,0.348443
"4509","Macao, China",1990,75.36,35267.86274,NA,NA,1.694,NA,58,446,0.359709
"4510","Macao, China",1991,75.611,35599.15304,44.29999924,NA,1.589,NA,58.5,446,0.369493
"4511","Macao, China",1992,75.857,39435.09664,45.40000153,NA,1.487,NA,58.59999847,446,0.377886
"4512","Macao, China",1993,76.097,40704.48582,46,NA,1.394,NA,58.5,446,0.385193
"4513","Macao, China",1994,76.331,41723.47313,46.5,NA,1.312,NA,58.5,446,0.391906
"4514","Macao, China",1995,76.56,42422.06931,47.09999847,NA,1.242,NA,59.79999924,446,0.398426
"4515","Macao, China",1996,76.782,41622.64141,53.29999924,NA,1.179,NA,67.5,446,0.404808
"4516","Macao, China",1997,76.999,40937.7644,53.79999924,NA,1.119,NA,66.80000305,446,0.41105
"4517","Macao, China",1998,77.212,38553.0611,53.29999924,NA,1.057,NA,66.19999695,446,0.417435
"4518","Macao, China",1999,77.42,37144.96962,52.70000076,NA,0.996,NA,65.5,446,0.424292
"4519","Macao, China",2000,77.627,38738.75667,52.70000076,NA,0.939,NA,64.69999695,446,0.431867
"4520","Macao, China",2001,77.833,39279.03719,54.5,NA,0.891,NA,66.19999695,446,0.440265
"4521","Macao, China",2002,78.04,42598.27136,53.79999924,NA,0.856,NA,64.09999847,446,0.449472
"4522","Macao, China",2003,78.248,47910.63115,51.90000153,NA,0.838,NA,62.70000076,446,0.459456
"4523","Macao, China",2004,78.458,60675.55443,53.79999924,NA,0.836,NA,63.79999924,446,0.470127
"4524","Macao, China",2005,78.671,64108.70031,55.59999847,NA,0.849,NA,64.90000153,446,0.48139
"4525","Macao, China",2006,78.886,71594.57567,57.40000153,NA,0.874,NA,66.69999695,446,0.493267
"4526","Macao, China",2007,79.103,79875.47692,57.5,NA,0.906,NA,65.59999847,446,0.505709
"4527","Macao, China",2008,79.32,80505.10184,NA,NA,0.939,NA,NA,446,0.518463
"4528","Macao, China",2009,79.538,79930.6948,NA,NA,0.973,NA,NA,446,0.531195
"4529","Macao, China",2010,79.754,99213.49259,NA,NA,1.003,NA,NA,446,0.543656
"4530","Macao, China",2011,79.971,117187.6263,NA,NA,1.031,NA,NA,446,0.555731
"4531","Macao, China",2012,80.186,125484.7865,NA,NA,1.058,NA,NA,446,0.567441
"4532","Macao, China",2013,80.4,138024.9067,NA,NA,1.083,NA,NA,446,0.578844
"4533","Macedonia, FYR",1970,66.301,6241.625764,NA,NA,2.98,122.37,NA,807,1.567968
"4534","Macedonia, FYR",1971,66.736,6900.500405,NA,NA,2.928,NA,NA,807,1.587484
"4535","Macedonia, FYR",1972,67.128,7074.04481,NA,NA,2.88,NA,NA,807,1.607799
"4536","Macedonia, FYR",1973,67.473,7249.0873,NA,NA,2.834,NA,NA,807,1.629127
"4537","Macedonia, FYR",1974,67.772,8111.579178,NA,NA,2.789,NA,NA,807,1.651721
"4538","Macedonia, FYR",1975,68.02,8040.271855,NA,NA,2.745,NA,NA,807,1.675598
"4539","Macedonia, FYR",1976,68.212,8211.051477,NA,NA,2.703,NA,NA,807,1.701231
"4540","Macedonia, FYR",1977,68.354,8726.976732,NA,NA,2.665,NA,NA,807,1.728165
"4541","Macedonia, FYR",1978,68.461,9128.773482,NA,NA,2.629,NA,NA,807,1.754389
"4542","Macedonia, FYR",1979,68.548,9672.986411,NA,NA,2.597,NA,NA,807,1.777205
"4543","Macedonia, FYR",1980,68.639,10079.80048,NA,NA,2.567,NA,66,807,1.79483
"4544","Macedonia, FYR",1981,NA,10197.65031,NA,NA,2.537,56.6,65.69999695,807,1.806228
"4545","Macedonia, FYR",1982,NA,10206.33351,NA,NA,2.507,55.1,65.5,807,1.812327
"4546","Macedonia, FYR",1983,NA,10236.4046,NA,NA,2.474,53,65.19999695,807,1.815719
"4547","Macedonia, FYR",1984,NA,10438.28259,NA,NA,2.44,50.9,64.90000153,807,1.820117
"4548","Macedonia, FYR",1985,NA,10467.57534,NA,NA,2.404,49.5,64.69999695,807,1.828148
"4549","Macedonia, FYR",1986,NA,10841.8166,NA,NA,2.369,48.8,64.40000153,807,1.840767
"4550","Macedonia, FYR",1987,NA,10670.08037,NA,NA,2.336,47.3,64.19999695,807,1.857034
"4551","Macedonia, FYR",1988,NA,10473.59564,NA,NA,2.305,43.9,64,807,1.875387
"4552","Macedonia, FYR",1989,NA,10295.68268,NA,NA,2.275,39.7,63.79999924,807,1.893409
"4553","Macedonia, FYR",1990,72.8,9508.862519,NA,2649.636017,2.244,36.6,63.70000076,807,1.909353
"4554","Macedonia, FYR",1991,72.9,9471.898228,29.79999924,2692.52045,2.208,35,57.20000076,807,1.922774
"4555","Macedonia, FYR",1992,72.7,8797.905435,28,2960.242439,2.164,33.5,56.40000153,807,1.934265
"4556","Macedonia, FYR",1993,72.9,8097.936566,26.29999924,2620.516736,2.113,31,55.40000153,807,1.944343
"4557","Macedonia, FYR",1994,72.9,7917.306994,24.89999962,2726.463303,2.054,27.8,54.40000153,807,1.953874
"4558","Macedonia, FYR",1995,73,7790.532239,26.39999962,2820.520251,1.989,24.6,54.5,807,1.963484
"4559","Macedonia, FYR",1996,73.2,7842.837099,26.39999962,2941.970133,1.92,21.8,54.40000153,807,1.973283
"4560","Macedonia, FYR",1997,73.2,7916.456165,26.20000076,3006.99859,1.852,19.6,54,807,1.982994
"4561","Macedonia, FYR",1998,73.2,8144.658451,25.60000038,3069.866282,1.788,18,53.5,807,1.992404
"4562","Macedonia, FYR",1999,73.5,8461.342116,27,2841.994075,1.729,16.9,53,807,2.001178
"4563","Macedonia, FYR",2000,73.9,8812.548084,26.70000076,2871.164532,1.678,16,53,807,2.009091
"4564","Macedonia, FYR",2001,74.2,8385.195721,28.5,2770.812814,1.635,15.2,53.59999847,807,2.016075
